"Ticker","date","Emitent","Data.wykupu","Wartosc.nominalna","Wartosc.emisji","Waluta","Oprocentowanie","numer_wyplaty"
"PGE0526","2022-05-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 6"
"PGE0526","2022-11-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 7"
"PGE0526","2023-05-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 8"
"PGE0526","2023-11-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 9"
"PGE0526","2024-05-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 10"
"PGE0526","2024-11-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 11"
"PGE0526","2025-05-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 12"
"PGE0526","2025-11-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 13"
"PGE0526","2026-05-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 14"
"PGE0526","2026-05-21","PGE","2026-05-21","1 000,00","400 000 000,00","PLN","zmienne WIBOR 6M +  1.2%","# 15"
"PGE0529","2019-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 1"
"PGE0529","2020-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 2"
"PGE0529","2020-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 3"
"PGE0529","2021-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 4"
"PGE0529","2021-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 5"
"PGE0529","2022-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 6"
"PGE0529","2022-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 7"
"PGE0529","2023-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 8"
"PGE0529","2023-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 9"
"PGE0529","2024-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 10"
"PGE0529","2024-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 11"
"PGE0529","2025-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 12"
"PGE0529","2025-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 13"
"PGE0529","2026-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 14"
"PGE0529","2026-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 15"
"PGE0529","2027-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 16"
"PGE0529","2027-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 17"
"PGE0529","2028-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 18"
"PGE0529","2028-11-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 19"
"PGE0529","2029-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 20"
"PGE0529","2029-05-21","PGE","2029-05-21","1 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.4%","# 21"
"PGF0924","2022-12-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 1"
"PGF0924","2023-03-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 2"
"PGF0924","2023-06-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 3"
"PGF0924","2023-09-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 4"
"PGF0924","2023-12-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 5"
"PGF0924","2024-03-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 6"
"PGF0924","2024-06-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 7"
"PGF0924","2024-09-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 8"
"PGF0924","2024-09-09","POLSKA GRUPA FARMACEUTYCZNA","2024-09-09","1 000,00","130 000 000,00","PLN","zmienne WIBOR 3M +  2.35%","# 9"
"PHN0623","2019-12-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 1"
"PHN0623","2020-06-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 2"
"PHN0623","2020-12-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 3"
"PHN0623","2021-06-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 4"
"PHN0623","2021-12-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 5"
"PHN0623","2022-06-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 6"
"PHN0623","2022-12-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 7"
"PHN0623","2023-06-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 8"
"PHN0623","2023-06-05","POLSKI HOLDING NIERUCHOMOŚCI","2023-06-05","1 000,00","160 000 000,00","PLN","zmienne WIBOR 6M +  2.4%","# 9"
"PHN1224","2021-06-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 1"
"PHN1224","2021-12-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 2"
"PHN1224","2022-06-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 3"
"PHN1224","2022-12-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 4"
"PHN1224","2023-06-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 5"
"PHN1224","2023-12-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 6"
"PHN1224","2024-06-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 7"
"PHN1224","2024-12-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 8"
"PHN1224","2024-12-10","POLSKI HOLDING NIERUCHOMOŚCI","2024-12-10","1 000,00","325 000 000,00","PLN","zmienne WIBOR 6M +  2.95%","# 9"
"PKN1225","2021-06-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 1"
"PKN1225","2021-12-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 2"
"PKN1225","2022-06-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 3"
"PKN1225","2022-12-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 4"
"PKN1225","2023-06-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 5"
"PKN1225","2023-12-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 6"
"PKN1225","2024-06-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 7"
"PKN1225","2024-12-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 8"
"PKN1225","2025-06-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 9"
"PKN1225","2025-12-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 10"
"PKN1225","2025-12-22","PKN ORLEN","2025-12-22","100 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  0.95%","# 11"
"PKO0328","2018-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 1"
"PKO0328","2019-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 2"
"PKO0328","2019-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 3"
"PKO0328","2020-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 4"
"PKO0328","2020-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 5"
"PKO0328","2021-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 6"
"PKO0328","2021-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 7"
"PKO0328","2022-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 8"
"PKO0328","2022-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 9"
"PKO0328","2023-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 10"
"PKO0328","2023-09-06","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 11"
"PKO0328","2024-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 12"
"PKO0328","2024-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 13"
"PKO0328","2025-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 14"
"PKO0328","2025-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 15"
"PKO0328","2026-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 16"
"PKO0328","2026-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 17"
"PKO0328","2027-03-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 18"
"PKO0328","2027-09-05","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 19"
"PKO0328","2028-03-06","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 20"
"PKO0328","2028-03-06","PKO BP","2028-03-06","500 000,00","1 000 000 000,00","PLN","zmienne WIBOR 6M +  1.5%","# 21"
"PKO0827","2018-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 1"
"PKO0827","2018-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 2"
"PKO0827","2019-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 3"
"PKO0827","2019-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 4"
"PKO0827","2020-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 5"
"PKO0827","2020-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 6"
"PKO0827","2021-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 7"
"PKO0827","2021-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 8"
"PKO0827","2022-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 9"
"PKO0827","2022-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 10"
"PKO0827","2023-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 11"
"PKO0827","2023-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 12"
"PKO0827","2024-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 13"
"PKO0827","2024-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 14"
"PKO0827","2025-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 15"
"PKO0827","2025-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 16"
"PKO0827","2026-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 17"
"PKO0827","2026-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 18"
"PKO0827","2027-02-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 19"
"PKO0827","2027-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 20"
"PKO0827","2027-08-28","PKO BP","2027-08-28","100 000,00","1 700 000 000,00","PLN","zmienne WIBOR 6M +  1.55%","# 21"
"PLY1226","2020-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 1"
"PLY1226","2020-12-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 2"
"PLY1226","2021-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 3"
"PLY1226","2021-12-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 4"
"PLY1226","2022-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 5"
"PLY1226","2022-12-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 6"
"PLY1226","2023-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 7"
"PLY1226","2023-12-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 8"
"PLY1226","2024-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 9"
"PLY1226","2024-12-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 10"
"PLY1226","2025-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 11"
"PLY1226","2025-12-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 12"
"PLY1226","2026-06-13","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 13"
"PLY1226","2026-12-11","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 14"
"PLY1226","2026-12-11","P4 SP. Z O.O.","2026-12-11","500 000,00","750 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 15"
"PLY1227","2021-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 1"
"PLY1227","2021-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 2"
"PLY1227","2022-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 3"
"PLY1227","2022-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 4"
"PLY1227","2023-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 5"
"PLY1227","2023-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 6"
"PLY1227","2024-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 7"
"PLY1227","2024-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 8"
"PLY1227","2025-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 9"
"PLY1227","2025-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 10"
"PLY1227","2026-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 11"
"PLY1227","2026-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 12"
"PLY1227","2027-06-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 13"
"PLY1227","2027-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 14"
"PLY1227","2027-12-29","P4 SP. Z O.O.","2027-12-29","1 000,00","500 000 000,00","PLN","zmienne WIBOR 6M +  1.85%","# 15"
"POZ0325","2021-06-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 1"
"POZ0325","2021-09-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 2"
"POZ0325","2021-12-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 3"
"POZ0325","2022-03-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 4"
"POZ0325","2022-06-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 5"
"POZ0325","2022-09-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 6"
"POZ0325","2022-12-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 7"
"POZ0325","2023-03-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 8"
"POZ0325","2023-06-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 9"
"POZ0325","2023-09-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 10"
"POZ0325","2023-12-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 11"
"POZ0325","2024-03-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 12"
"POZ0325","2024-06-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 13"
"POZ0325","2024-09-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 14"
"POZ0325","2024-12-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 15"
"POZ0325","2025-03-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 16"
"POZ0325","2025-03-30","COMPREMUM","2025-03-30","1 000,00","18 000 000,00","PLN","stałe 5.5%","# 17"
"PRF0125","2023-04-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 1"
"PRF0125","2023-07-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 2"
"PRF0125","2023-10-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 3"
"PRF0125","2024-01-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 4"
"PRF0125","2024-04-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 5"
"PRF0125","2024-07-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 6"
"PRF0125","2024-10-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 7"
"PRF0125","2025-01-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 8"
"PRF0125","2025-01-27","PRAGMAGO","2025-01-27","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  6%","# 9"
"PRF0525","2021-08-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 1"
"PRF0525","2021-11-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 2"
"PRF0525","2022-02-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 3"
"PRF0525","2022-05-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 4"
"PRF0525","2022-08-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 5"
"PRF0525","2022-11-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 6"
"PRF0525","2023-02-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 7"
"PRF0525","2023-05-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 8"
"PRF0525","2023-08-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 9"
"PRF0525","2023-11-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 10"
"PRF0525","2024-02-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 11"
"PRF0525","2024-05-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 12"
"PRF0525","2024-08-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 13"
"PRF0525","2024-11-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 14"
"PRF0525","2025-02-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 15"
"PRF0525","2025-05-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 16"
"PRF0525","2025-05-12","PRAGMAGO","2025-05-12","100,00","16 000 000,00","PLN","zmienne WIBOR 3M +  3.9%","# 17"
"PRF0624","2021-03-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 1"
"PRF0624","2021-06-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 2"
"PRF0624","2021-09-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 3"
"PRF0624","2021-12-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 4"
"PRF0624","2022-03-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 5"
"PRF0624","2022-06-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 6"
"PRF0624","2022-09-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 7"
"PRF0624","2022-12-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 8"
"PRF0624","2023-03-18","PRAGMAGO","2024-06-18","100,00","7 000 000,00","PLN","stałe 5.6%","# 9"
